text,label
I want to know if the state can prevent citizens from a minority group from accessing a particular public scholarship.,1
"My employer fired me during my maternity leave, and I want to understand my legal options.",6
I want to understand the process for seeking the return of my child if taken abroad without permission.,5
Someone falsely told the police that my brother was involved in a theft to settle a personal score.,3
"A government hospital is failing to fulfil a basic constitutional duty owed to citizens in my area, and I want to act on this.",1
A relative borrowed money for agricultural expenses and has delayed repayment well beyond the promised date.,0
Someone gained access to my e-learning account and shared my personal notes with unauthorized users.,4
My business partner is refusing to honour a written agreement to buy out my share of the company.,0
The private clinic charged me for a full diagnostic package but performed only half the promised tests during my visit.,2
I want to understand my legal standing within my marriage since my spouse threatens to leave frequently.,5
"I have written several emails about my unresolved wedding photography service issue, but the company never responds with any concrete solution.",2
My private online calligraphy tutorial recordings were leaked and reused without giving credit.,4
I was let go from my job right after I complained about unpaid overtime.,6
My former tenant is refusing to pay pending electricity bills as agreed in the rental contract.,0
"My wife filed for divorce citing desertion, but I want to explain my side of the situation.",5
"My bank account was emptied through a SIM swap fraud, what legal steps are needed?",4
"I cancelled my gym membership weeks ago, yet the company continues to deduct the monthly amount from my card.",2
My employer denied a request to work from a different city while remaining fully remote.,6
I want to seek custody of my children after my husband and I decided to separate permanently.,5
A person I hired for interior design work left the project incomplete and refuses to return the advance.,0
I want to understand if secondment to another company changes my original employment rights.,6
My employer refuses to consider me for a promotion despite consistently meeting all performance targets.,6
I want to enforce a written agreement where a friend promised to repay a business loan in installments.,0
I want to ask a court to direct someone to fulfil a written promise to sell me his shop.,0
I want to claim compensation from a company whose faulty product caused damage to my property.,0
The platform is not allowing me to cancel my matrimonial site subscription despite the terms clearly stating I can cancel anytime.,2
"My company reduced my salary during probation, which was not mentioned in my original offer.",6
My younger brother refuses to hand over possession of the agricultural land even after a partition was agreed upon by the family.,7
My employer stopped provident fund contributions without informing employees about the change.,6
My tenant is illegally occupying my shop and refuses to leave even after threatening my staff.,3
I want to stop a neighbour from letting his construction workers use our compound as a shortcut daily.,0
"My live-in partner left suddenly, and I want to understand what legal protections I have.",5
My tenant has stopped paying rent and is now refusing to vacate my orchard land despite the lease period having ended.,7
My relative discovered someone had forged his signature to withdraw his provident fund.,3
A group of men appear to be planning together to rob shops along the main market road.,3
"A salesperson promised free accessories with my second-hand car purchase, but the store later refused to give any of those promised items.",2
I want to know if my provident fund nominee details can be updated without employer approval.,6
I want to know if stridhan includes gifts received from my husband's side of the family as well.,5
I want to know my options after being sold a kids' toy that turned out to be completely different from what was advertised.,2
A supplier breached our written agreement by increasing prices without prior notice as specified in the contract.,0
My employer denies clarity on how my role will be affected following a company restructuring.,6
A person shared my private phone number and home details online after we had an argument.,4
"Someone is using my photos to run a fake charity campaign online, how do I complain?",4
I want to challenge my termination since I believe it was done without following proper procedure.,6
A person created a fake charity walkathon registration page using our NGO's branding to collect fees.,4
"My grandfather transferred his row house to one grandchild through a gift deed, and other family members are contesting it now.",7
I want to know if grandparents can legally adopt their grandchild in special circumstances.,5
I want to understand the difference between annulment and divorce for a marriage that never truly began.,5
"My neighbour has slowly encroached onto my land over the years, and now a portion of my residential plot is being used by them.",7
"I paid a repair shop to fix my air conditioner, but they returned it in a worse condition than before and refuse to fix it again.",2
A stranger accessed my private journaling app and shared entries from my personal diary.,4
"My husband has been cruel to me throughout our marriage, and I want to file for divorce on those grounds.",5
A car rental company is refusing to refund my deposit despite returning the vehicle undamaged.,0
"My in-laws have been emotionally abusive toward me since my wedding, and I want to understand my rights.",5
A person hired for accounting services mismanaged company funds and refuses to explain the discrepancies.,0
I want to understand my rights if my company refuses to relieve me even after the notice period ends.,6
My former business associate is not returning equipment that belongs to our partnership firm.,0
"My complaint regarding a defective smartwatch was acknowledged by customer care, but no action has actually been taken so far.",2
"Two people are claiming ownership of the same row house in Kolkata, and I am not sure whose claim is valid.",7
My tenant has stopped paying rent and is now refusing to vacate my residential plot despite the lease period having ended.,7
What are my constitutional options if a government authority in Bengaluru continues to ignore my legitimate grievance?,1
Someone circulated false rumours online that led to threats and harassment against our family in real life.,3
I need to understand my legal right of way over a narrow strip of land that connects my ancestral house to the main road.,7
A government job advertisement set an age limit that seems to unfairly exclude otherwise qualified candidates without justification.,1
A co-owner of our shop is refusing to split maintenance costs as agreed when we started the business.,0
My farmhouse was used as collateral for a loan taken by a family member who has now defaulted on the repayment.,7
"I own an apartment flat, but local occupants have taken over the land and are refusing to vacate despite my repeated requests.",7
I want to question whether a candidate contesting an election actually meets the constitutional qualifications required for that public office.,1
"My flight was cancelled at the last minute, and the airline is refusing to provide a refund or reschedule my ticket booking properly.",2
"A group beat up a young boy accusing him of theft without any evidence, causing serious injuries.",3
A stranger used my old photographs to create a fake fundraising campaign online.,4
My cousin took a loan from me for a family emergency and has been delaying repayment for years.,0
"A company's faulty equipment caused a fire in our workshop, and they refuse to compensate for the damages.",0
I want to understand the maintenance obligations children have toward parents who are unable to support themselves.,5
"A government body denied my application for a public post citing my political affiliation, and I want to challenge this.",1
I want to know my rights regarding a pathway that runs through my piece of land which my neighbour uses to access their house.,7
My private voice recordings from a language learning app were used without consent in an advertisement.,4
I want to know the process for registering our marriage that took place several years ago informally.,5
"My father transferred a row house to my half-brother through a gift deed, but I believe this transfer was made under pressure.",7
A state government imposed restrictions on movement between districts that seem excessive given the actual circumstances involved.,1
"My private online class recording was leaked and shared outside the group, what legal action is possible?",4
"Despite paying full charges for car rental service, I have been receiving highly unsatisfactory and inconsistent service for weeks now.",2
How can I legally challenge a government-run institution for violating my fundamental rights while carrying out their official duties?,1
Someone accessed my private sleep tracking app data and shared it with an unauthorized party.,4
A contractor demanded extra payment for work that was already included in our original agreement.,0
A state authority is restricting my freedom of movement between districts without providing any valid legal justification for it.,1
My relative was threatened with a knife during a robbery attempt at his shop.,3
"The showroom promised to replace my electric kettle within seven days of purchase, but they keep giving excuses every time I follow up.",2
"My neighbour has blocked the only access road leading to my residential plot, leaving me with no way to reach my own land.",7
Is there a way to get compensation for the mental harassment caused by a faulty geyser that the seller refuses to fix?,2
"My order for a printer was marked as delivered by the courier, but I never actually received the package at my address.",2
"I repaid my home loan in full, but the bank is delaying the release of my independent house documents from the mortgage.",7
I want to evict a tenant from my vacant plot who has not paid rent for several months despite repeated reminders.,7
A former business partner refuses to vacate office premises even after our partnership has officially ended.,0
"The company's advertisement showed a much larger size for the bicycle, but the delivered product was noticeably smaller than shown.",2
"Someone is using bots to spam my business page with fake orders, is this a cybercrime?",4
My private online poetry readings were recorded and republished without giving me credit.,4
I want to understand my rights if my husband wants to unilaterally decide on adopting a child.,5
My employer is refusing to pay my gratuity despite my having worked there for over five years.,6
My relative was attacked and robbed while waiting alone at a deserted bus stop late at night.,3
A stranger created a fake review platform account using my professional credentials to mislead clients.,4
I want to modify the maintenance amount since my income has reduced significantly this year.,5
Someone used a fake medical certificate to claim insurance money fraudulently.,3
I want to recover dues from a company that delayed payment citing a dispute over delivery timelines.,0
I want to understand the legal implications if an adoption was never formally registered years ago.,5
The land records office in Jaipur shows a different owner for my small plot than what my sale deed indicates.,7
My employer is asking senior employees to resign voluntarily instead of formally terminating them.,6
My relative discovered that a group was operating a fake recruitment racket targeting migrant workers.,3
A stranger created a fake fan page impersonating a local celebrity to collect money from followers for fake merchandise.,4
"A government-run institution is failing to fulfil a basic constitutional duty owed to citizens in my area, and I want to act on this.",1
I want to understand my rights over personal gifts I received from my parents before marriage.,5
"A person created a fake r̩sum̩ with my educational details to apply for internships, how do I stop this?",4
What documents are required to prove clear ownership of a residential plot that I intend to sell in Pune?,7
I received repeated threatening messages from an unknown account after posting a review online.,4
"The local authorities have issued a demolition notice for my vacant plot, and I want to challenge it legally.",7
My relatives are disputing a family settlement that was made informally without proper legal documentation.,5
I want to understand my rights since my company has stopped paying salaries to the entire team.,6
Someone created an account pretending to be a well-known personality and is misleading their followers for personal gain.,4
My delivery app has been delaying incentive payments that were promised for completing daily targets.,6
"Someone is demanding money after recording me during a video call without consent, is this sextortion?",4
"I resigned from my job, but my company is refusing to accept my resignation letter.",6
"Someone is using a fake customer support number to scam users of a popular app, how do I complain?",4
"My trimmer stopped working under warranty, and the brand is asking me to bear the cost of spare parts, which seems unfair.",2
My former tenant left the property in a damaged condition and is refusing to compensate for repairs.,0
I want to seek an annulment since I discovered my spouse concealed a previous marriage before ours.,5
My employer expects me to check emails and attend calls throughout my approved paternity leave.,6
"My mobile number was ported without my knowledge, and my banking apps started showing unfamiliar activity.",4
I want to know if factory workers can strike legally over unresolved wage disputes.,6
The courier company delivered my gaming console in a badly damaged condition and is denying responsibility for the mishandling.,2
I was charged a hefty cancellation fee for a DTH television subscription even though I cancelled well within the allowed free cancellation period.,2
A person borrowed my printer for office use and has not returned it despite several requests over months.,0
Can I take action against a company that keeps ignoring my written complaints about their defective induction cooktop?,2
A government office in Chandigarh is treating me differently from other applicants purely because of my community background.,1
"My newly purchased office chair arrived with a visible crack, but the seller is saying damage happened after delivery. How do I get this resolved?",2
I want to know the typical timeline for resolving custody disputes through family court mediation.,5
"I want to resign immediately, but my employment contract requires a three-month notice period.",6
My office space sale is stuck because the buyer is refusing to pay the remaining balance despite the agreement being signed.,7
My uncle received threatening letters demanding money in exchange for his safety.,3
"My relative's newly built balcony extends into our airspace, causing issues with our roof drainage.",0
My uncle refuses to hand over possession of the family house even after a partition was agreed upon by the family.,7
I want to question the legal authority of a person who has been appointed to hold a public office in Bengaluru.,1
A vendor breached our supply agreement by delivering fewer units than what was agreed in writing.,0
Someone offered my father money to withdraw a criminal complaint filed against a local contractor.,3
Someone climbed the drainage pipe and entered our first-floor flat through the balcony while we were asleep.,3
"After registering the sale deed for my vacant plot, I discovered the seller did not have full ownership rights to sell it.",7
"Someone leaked my private chats on a public forum, can I take legal action?",4
My sister wants guardianship of our brother's children since he is unable to care for them currently.,5
"I bought a ceiling fan in Jaipur last month and it broke down almost immediately, but the shop owner denies any fault in the product.",2
A local body refused to allow a public debate on a controversial policy citing vague concerns about disruption.,1
"The person who sold me a family house turns out to have only partial ownership, and other co-owners were never informed of the sale.",7
A repair technician damaged my appliance further while attempting to fix it and is refusing responsibility.,0
The compensation amount offered for my acquired land seems far below the actual market value of the vacant plot.,7
"My husband was arrested without being shown any warrant, and we were not told which police station he was taken to.",3
Someone smashed the windows of our community hall during a disagreement over event bookings.,3
How can I legally challenge the municipal corporation for violating my fundamental rights while carrying out their official duties?,1
"My resume was copied from a job portal and used by someone else to apply for jobs, is this identity misuse?",4
I recently discovered that the title documents for my housing plot may have been forged by a previous owner.,7
I want to know whether the state can restrict citizens from displaying political banners on their own private property.,1
My relative wants to understand mediation options available before proceeding with contested divorce litigation.,5
"The technician sent for pest control service did a careless job, and now the underlying problem has actually gotten worse than before.",2
"Someone stole my identity and opened a loan account in my name, how do I proceed?",4
My father was not allowed to leave a meeting room by a group who wanted to force him to sign papers.,3
The extended warranty I paid extra for on my electric scooter is not being honoured now that the product has actually broken down.,2
"I am being extorted by someone who hacked my laptop camera, what should I do?",4
"I want to cancel my cloud storage subscription within the free trial period, but the company keeps making it impossible to actually cancel.",2
I want to know if platform-based workers have any right to dispute account suspension decisions.,6
The billboard advertisement for a mobile phone sale mentioned a price that was very different from what I was actually charged in-store.,2
"I noticed duplicate charges on my card for a single purchase of a trimmer, and the merchant is not refunding the extra amount.",2
The telecom company activated an expensive plan on my number without my consent and is refusing to reverse the charges.,2
"The bank is threatening to take possession of my row house over a loan default, and I want to know my rights.",7
"I gave money to my cousin for his business, and he keeps postponing repayment despite repeated reminders.",0
I want to challenge an administrative rule that seems to disproportionately restrict the rights of citizens with disabilities.,1
"My spouse lives abroad, and we want to proceed with a mutual consent divorce despite the distance.",5
A relative's teenage son has gone missing after an argument at home and hasn't contacted anyone since.,3
My grandmother's gold bangles were stolen by someone posing as a domestic helper for a day.,3
"Someone created a fake profile of me on a dating app, how do I report this?",4
The mutation entry for my urban plot still shows my late father's name even though I am the legal heir now.,7
My grandmother wants to be appointed as the legal guardian for her orphaned grandchildren.,5
"My checked baggage was damaged by the airline during the flight, and they are refusing to compensate me for the loss.",2
"Someone hacked my smart home camera and is watching me without consent, what should I do?",4
My husband is not cooperating with the mutual divorce process even though he initially agreed.,5
"I was scammed while trying to sell an item on an online marketplace, what should I do?",4
"The store overcharged me for a washing machine beyond the price printed on the label, and they are refusing to correct the bill.",2
"My spouse and I agreed on divorce terms verbally, but I want everything documented properly before filing.",5
"The mobile phone I purchased has a manufacturing defect, but the brand's customer care keeps closing my complaint ticket without resolving it.",2
I want to know how to reclaim possession of my farmhouse from squatters who moved in without my permission.,7
I want to know how to legally remove my name from a jointly held village land that I no longer wish to co-own.,7
My email account was accessed and important documents were forwarded to an unknown address without my knowledge.,4
My business partner's client owes a significant amount that has remained unpaid despite repeated follow-ups.,0
I want to know if a state government can bar members of the public from attending open court proceedings without cause.,1
What are my constitutional options if a government authority in Guwahati continues to ignore my legitimate grievance?,1
"A shop next to our house keeps its speakers blasting advertisements throughout the day, disturbing residents.",0
My relative's teenage son left home after a fight and hasn't been in touch for several days.,3
My employer is asking factory workers to complete extra shifts without any additional wages.,6
My private online public speaking practice sessions were recorded and shared without consent.,4
A state government office is preventing me from practicing my trade in a public market without giving any valid legal reason.,1
A prisoner in judicial custody is reportedly being denied basic facilities that they are constitutionally entitled to receive.,1
My stepmother is claiming a larger share of my father's property than what I believe is fair.,5
"My relative's former spouse relocated with their children internationally, and she wants legal guidance on next steps.",5
"After returning a wrongly delivered wall clock, the courier picked it up, but the platform is not issuing my refund despite several reminders.",2
My company assigned me a lower-paying role after I returned from a long medical leave.,6
A group of men blocked my car and threatened me after a minor road accident.,3
I want to know how to reclaim possession of my apartment flat from squatters who moved in without my permission.,7
"My relative was taken into custody, and the police have refused to disclose the grounds for the detention to our family.",1
I want to increase my visitation time since my current schedule barely allows meaningful time with my kids.,5
A person was caught trying to sell suspicious tablets to teenagers near a bus stand.,3
"The store overcharged me for a wardrobe beyond the price printed on the label, and they are refusing to correct the bill.",2
"I lost money through a fake investment app that promised high returns, how do I report this?",4
I want to claim damages from a contractor whose incomplete roofing caused water damage during monsoon.,0
I want to know if relocation for a new job justifies changing an existing custody arrangement.,5
"I paid for an annual co-working space membership but the facility shut down within a few months, and they are refusing to refund the remaining amount.",2
Someone made off with donation boxes from outside a local gurdwara during the night.,3
I want to understand my rights if my company refuses to issue a formal experience letter.,6
I want to know if interns are entitled to a stipend as promised during the internship offer.,6
"A neighbour attacked my father's employee, mistaking him for an intruder late at night.",3
Someone fired a country-made gun near our house to intimidate the family during a land dispute.,3
A person who borrowed office chairs for an event has not returned them despite the event ending months ago.,0
I want to verify whether the title of a row house I am about to purchase is completely clear of any disputes.,7
My cousin promised to repay a personal loan after receiving his salary but has been delaying for months.,0
I want to question the legal authority of a person who has been appointed to hold a public office in Nagpur.,1
A distributor breached our agreement by supplying to a rival firm within the same restricted territory.,0
My company reduced my paternity leave request without providing any valid justification.,6
I was detained briefly for raising slogans against a government policy during a peaceful demonstration in Mumbai.,1
My private wedding photos were leaked online from an event photographer's compromised storage account.,4
My father received several fake notes while collecting rent from a tenant last month.,3
A supplier failed to deliver goods as per our written agreement even after receiving full advance payment.,0
I want to know what steps to take if the police insist on registering a lesser offence than what occurred.,3
"My spouse wants to include future inheritance in the alimony calculation, which seems unfair to me.",5
"A hacker accessed our internal servers and downloaded sensitive employee records, what should our company do?",4
"Someone created a fake obituary post about a family member as a cruel prank, is this punishable online abuse?",4
A person collected money from several villagers for a fake cooperative society and vanished.,3
I want to know if child support obligations continue after my child turns eighteen.,5
My aunt wants legal guardianship of her nephew after his parents were declared unfit to care for him.,5
How do I file a complaint against an online marketplace seller in Patna for selling me a defective geyser?,2
What are my constitutional options if a government authority in Nagpur continues to ignore my legitimate grievance?,1
The bank is delaying the closure of my locked account despite me submitting all requested documents several weeks ago.,2
I want to recover advance payment given to an interior designer who abandoned the project midway.,0
What can I do if my co-owner is trying to sell a jointly owned village land without informing me at all?,7
The extended warranty I paid extra for on my gas stove is not being honoured now that the product has actually broken down.,2
My brother-in-law used a power of attorney to sell our family's vacant plot without informing the rest of the family members.,7
The land records office in Delhi shows a different owner for my ancestral house than what my sale deed indicates.,7
I want to challenge a government rule that appears to unfairly restrict who can be nominated to a public advisory body.,1
A software company cancelled our annual licensing agreement midway without providing the notice period specified in the contract.,0
My employer deducted money from my salary for damages I did not cause.,6
The e-commerce site delivered an empty box instead of the wristwatch I had ordered and paid for in full online.,2
My employer is pressuring me to resign after I got injured while operating factory equipment.,6
I want to know if my child born outside marriage has the same legal rights as those born within marriage.,5
My relative is occupying a shed that belongs to our joint family without any agreement allowing him to do so.,0
"A person defamed me during a public meeting, making false claims about my professional conduct.",0
An elderly relative left home for a walk and has not been found despite searching everywhere.,3
I want to understand compensation rights for workers affected by a factory closure.,6
What are my constitutional options if a government authority in Chandigarh continues to ignore my legitimate grievance?,1
I want to recover the cost of materials supplied to a builder who never used them for our project.,0
My grandfather refuses to hand over possession of the small plot even after a partition was agreed upon by the family.,7
Someone secretly filmed me changing in a trial room and is now blackmailing me with the footage.,4
"I lost money in a fake work-from-home scheme advertised online, how do I report this?",4
My father received repeated calls threatening to kidnap my younger sibling if demands were not met.,3
"A state law requires citizens to register personal details before accessing a public service, and I am concerned this violates privacy.",1
"I was sold a bicycle under the false claim that it was imported, but later I found out it was locally manufactured.",2
A public authority is denying citizens the right to peacefully picket outside a government office over a genuine grievance.,1
A man kicked and punched my cousin repeatedly after a minor collision between their bikes.,3
What are my constitutional options if a government authority in Kolkata continues to ignore my legitimate grievance?,1
"My wife wants sole custody of our son, claiming I am unfit to be a parent.",5
A dispute has arisen over irrigation access rights between two neighbouring agricultural landowners in the same village.,7
My relative's marriage may be invalid since her husband was already married at the time.,5
"A state government office rejected my application without giving any reasons, and I believe this decision was completely arbitrary.",1
My relative wants to adopt a child but is unsure how existing biological children's rights will be affected.,5
"The company's advertisement showed a much larger size for the new car, but the delivered product was noticeably smaller than shown.",2
My husband wants to settle alimony as a lump sum instead of monthly payments.,5
A person tried to exchange fake currency notes at a petrol pump late at night.,3
I want to compel a central government authority to perform a legal duty that they have been refusing to carry out for months.,1
Someone attacked my father's shop assistant after mistaking him for someone involved in another dispute.,3
I want to question the legal authority of a person who has been appointed to hold a public office in Chandigarh.,1
Someone set fire to a pile of stored hay near our cattle shed causing significant damage.,3
My former employer promised a bonus in writing but has failed to pay it even after a year.,0
I want to know whether the state can restrict citizens from accessing certain public roads based on their community identity.,1
A domestic worker who was last seen at our neighbour's house has not returned home since yesterday.,3
"My husband wants to involve our children in his new relationship, which concerns me during our custody dispute.",5
A local body denied permission for a peaceful candlelight vigil without providing any specific security justification.,1
"My mother wants to seek maintenance after my father passed away, as none of us are currently supporting her.",5
A fire broke out in our warehouse under suspicious circumstances right after a dispute with a former employee.,3
"I ordered two treadmill together, but received only one item, and customer support keeps closing my complaint without any resolution.",2
A stranger created a fake customer support chat widget on a cloned version of our website.,4
My sister is claiming ownership of our piece of land even though it was registered solely in my father's name.,7
My employer denied paternity leave despite the company policy clearly stating eligibility for new fathers.,6
What can I do if my co-owner is trying to sell a jointly owned independent house without informing me at all?,7
A government office in Hyderabad is treating me differently from other applicants purely because of my community background.,1
The platform is not allowing me to cancel my motor insurance policy despite the terms clearly stating I can cancel anytime.,2
Someone is posing as a recruiter from my company to collect personal details from job seekers.,4
I want to claim damages from a company whose defective packaging caused spoilage of our stored goods.,0
"My mother wants to remarry, and I want to understand how this impacts her rights to my late father's property.",5
I want to know if the state can restrict citizens from accessing a public ground reserved traditionally for community sports.,1
"My wall clock stopped working under warranty, and the brand is asking me to bear the cost of spare parts, which seems unfair.",2
My relative's neighbour was caught secretly siphoning electricity through illegal wiring.,3
I discovered that the local police has been monitoring my personal communications without informing me or obtaining proper authorization.,1
I want to know if contract workers can claim provident fund benefits like regular employees.,6
A nearby workshop's constant noise and vibration are affecting the peace of our residential street.,0
My company is asking remote workers to be available beyond standard working hours without compensation.,6
I want to challenge a rule restricting who can be appointed to a statutory public body based on unclear eligibility norms.,1
A data breach at a service I use resulted in my personal information being exposed publicly.,4
I want to know my rights if my husband's family continues to harass my parents for dowry-related demands.,5
"My landlord entered my rented residential bungalow without any prior notice while I was away, and I want to know my rights.",7
"My family has been living on this row house for decades, but a private company now claims it owns the land.",7
My company announced bonuses for the team but excluded me without any explanation.,6
I want to claim compensation from a builder whose faulty plumbing caused extensive water damage to my flat.,0
A public authority is restricting a community's access to a traditional fishing area without any clear legal basis.,1
I want to challenge an employment bond that seems disproportionately restrictive compared to my role.,6
I want to compel a government department to perform a legal duty that they have been refusing to carry out for months.,1
I want to know if agricultural land can be legally converted for residential use in Surat without violating any rules.,7
I want to file for divorce due to irreconcilable differences that have made our marriage unbearable.,5
"My husband makes major decisions without consulting me, which has become a recurring issue in our marriage.",5
A public authority is restricting entry of citizens into a government office based on their manner of dress.,1
How do I legally establish my ownership over a farmhouse that has been in dispute with a family member for years?,7
The district collector's office is preventing me from practicing my trade in a public market without giving any valid legal reason.,1
I want to understand if my employer must offer reemployment preference if the company later expands.,6
"I received a fraudulent email asking to verify my account or it will be suspended, is this phishing?",4
I believe a public university is discriminating against me on the basis of my gender while processing my application.,1
"I repaid my home loan in full, but the bank is delaying the release of my village land documents from the mortgage.",7
My husband and I have decided to live separately while we work through our marital issues.,5
What are my constitutional options if a government authority in Hyderabad continues to ignore my legitimate grievance?,1
A local council is denying a community access to a shared public ground that has traditionally been used for festivals.,1
I want to know if deductions for provident fund are being calculated correctly on my salary.,6
A key witness in an ongoing case suddenly changed his statement after being visited by the accused's associates.,3
My employer is asking me to sign a non-disclosure agreement as a condition for receiving severance pay.,6
My spouse and I are disputing who should keep our jointly purchased vehicle after separation.,5
A group vandalised our newly painted compound wall with abusive graffiti after a dispute over noise.,3
I want to challenge a government order that appears to have been passed without following any fair or transparent process.,1
A trusted family friend took money for investment purposes and never returned it or gave any updates.,3
The mutation entry for my farmhouse still shows my late father's name even though I am the legal heir now.,7
"A state-run hospital allegedly refused to treat me properly because of my caste, and I want to understand my constitutional options.",1
A person hired to renovate our office caused water damage and is refusing to accept responsibility.,0
A transport company damaged goods during delivery and is refusing to compensate for the loss.,0
My independent house was used as collateral for a loan taken by a family member who has now defaulted on the repayment.,7
I want to challenge a gift deed through which my farmhouse was transferred to a relative without my knowledge.,7
A person took my scooter for a short errand and has not returned it for several weeks.,0
I want to know how succession works when a family member dies leaving both a spouse and children.,5
My employer is asking me to pay for training costs mentioned in my employment bond after resignation.,6
The mutation entry for my agricultural land still shows my late father's name even though I am the legal heir now.,7
"My refund for a returned study table was approved by the platform, but the payment gateway shows it was never actually processed.",2
A group forcibly stopped our vehicle on the highway and robbed us of cash and belongings.,3
I want to know whether a state can impose a blanket ban on all public assemblies for an indefinite period.,1
Our company's customer records appear to have been leaked after a recent system update.,4
I want to know my rights if I am being paid less than colleagues doing the same job.,6
I want to know if unpaid overtime is legal for employees working in a private company.,6
"Someone repeatedly sends malware-infected files disguised as documents through email, what should I do?",4
"I believe I was excluded from a public welfare scheme due to my religion, and I want to question this exclusion.",1
Someone accessed my cloud backup account and copied private files without my authorization.,4
"My neighbour has planted trees right along the shared boundary, and I believe this actually encroaches onto my residential plot.",7
"A state authority blocked access to certain websites without giving citizens any clear explanation, and I want to question this action.",1
I was detained briefly for raising slogans against a government policy during a peaceful demonstration in Ahmedabad.,1
My employer denied creche facility benefits despite the company policy mentioning this provision.,6
I recently discovered that the title documents for my warehouse property may have been forged by a previous owner.,7
I want to know if I can withdraw my divorce petition after filing it in court.,5
"Someone tried to forcibly take a child from the school bus stop, but bystanders intervened in time.",3
"The repair technician kept my motorbike for weeks and returned it still faulty, yet charged me the full repair amount anyway.",2
My vacant plot sale is stuck because the buyer is refusing to pay the remaining balance despite the agreement being signed.,7
A public authority is preventing access to a public library for citizens who cannot produce a specific identity proof.,1
"Someone is using screen recording to capture and sell private webinar content without permission, what can I do?",4
"I bought a farmhouse years ago, but now a stranger has shown up claiming they are the actual owner of the land.",7
I want to recover an advance given to a decorator who never turned up for the scheduled event.,0
"I was cheated in an online shopping scam, the seller never delivered the product, can I file an FIR?",4
I want to recover possession of farmland that a relative has been using without any formal agreement.,0
"I paid a repair shop to fix my pair of wireless earphones, but they returned it in a worse condition than before and refuse to fix it again.",2
My brother-in-law used a power of attorney to sell our family's residential bungalow without informing the rest of the family members.,7
My husband stopped giving me any money for household expenses after we started living separately.,5
I want to file a workplace complaint regarding continuous unfair treatment by my reporting manager.,6
"My employer refuses to accept my resignation formally, causing delays in my document processing.",6
The local administration is preventing me from practicing my trade in a public market without giving any valid legal reason.,1
A shopkeeper was caught selling tobacco products to school children despite repeated warnings.,3
"A government authority denied entry to a public exhibition based on a visitor's religious attire, and I want to question this.",1
My cousin says he was forced to sign a blank paper while in police custody.,3
I want to know if I can carry forward unused leave to the next financial year.,6
"Someone shared my personal documents on a public group without permission, is this punishable?",4
My brother-in-law is claiming ownership of our family house even though it was registered solely in my father's name.,7
"Fumes from a nearby workshop have been causing discomfort to my family, and the owner refuses to address it.",0
A government office in Guwahati is treating me differently from other applicants purely because of my community background.,1
"My relative co-signed for a personal loan taken by a friend, who has since stopped making repayments entirely.",0
My private voice notes from a support group were leaked into an unrelated public channel.,4
My wife is demanding child support that seems disproportionate to my actual income.,5
My neighbour's water pipeline leak has been damaging the foundation of my house for months.,0
"Someone is selling pirated copies of my book online without permission, how do I stop this legally?",4
I want to know how to prevent my husband from taking our children abroad without my consent.,5
A retailer has stopped paying for goods supplied on credit despite acknowledging the debt earlier in writing.,0
I want to know if the state can restrict citizens from displaying a particular flag during a public gathering.,1
My husband refuses to acknowledge our daughter born from a previous relationship as part of our family.,5
"I was lured by a big discount advertisement for a chimney, but at checkout the seller charged me the full original price instead.",2
A group set fire to a pile of election campaign material outside our party office.,3
A marketing agency failed to deliver the promised campaign results despite receiving full payment upfront.,0
I want compensation from an event planner whose poor coordination caused significant losses during our product launch.,0
My relative's cattle were found dead under suspicious circumstances after a dispute with a neighbouring farm.,3
My brother left for work three days ago and has still not returned or contacted anyone.,3
I want to seek custody modification since my ex-wife's living situation has changed significantly.,5
Someone is threatening to release private recordings from a work meeting unless demands are met.,4
"My landlord entered my rented piece of land without any prior notice while I was away, and I want to know my rights.",7
I want to verify whether the title of an urban plot I am about to purchase is completely clear of any disputes.,7
I want to compel a village panchayat to perform a legal duty that they have been refusing to carry out for months.,1
"The local authorities have issued a demolition notice for my orchard land, and I want to challenge it legally.",7
I want to understand the time limit within which an annulment petition must be filed.,5
My relative's client is disputing an invoice despite approving the scope of work in writing earlier.,0
I was detained briefly for raising slogans against a government policy during a peaceful demonstration in Hyderabad.,1
Someone used my father's identity documents to forge a rental agreement without his knowledge.,3
My company reduced wages during the lockdown and never restored them to the original amount.,6
I want to know if I can prevent my spouse from selling shared assets during ongoing divorce proceedings.,5
My employer reduced my department's headcount without offering any retraining opportunities beforehand.,6
A government office in Nagpur is treating me differently from other applicants purely because of my community background.,1
"A person published misleading information about my company on social media, harming our business reputation.",0
"My newly purchased study table arrived with a visible crack, but the seller is saying damage happened after delivery. How do I get this resolved?",2
My monthly bill for DTH television subscription suddenly increased without any prior notice or explanation from the company about the reason.,2
The billboard advertisement for a microwave oven sale mentioned a price that was very different from what I was actually charged in-store.,2
