text,label
A government college is preventing me from practicing my trade in a public market without giving any valid legal reason.,Constitutional
Someone tried to strangle a shop assistant during a robbery attempt late at night.,Criminal
"I want a replacement for my faulty refrigerator, but an online marketplace seller keeps sending a technician instead of giving me a new unit as promised.",Consumer
A stranger created a fake obituary and asked for donations using my deceased relative's photo.,Cyber
"My employer disregards safety protocols, putting workers at risk of frequent injuries on the production line.",Labour
I want to know if restitution of conjugal rights is still relevant if my spouse refuses to return.,Family
A person accessed my private notes app through cloud sync and read confidential entries.,Cyber
I want to recover farm equipment given to a neighbour for seasonal use who is now denying the arrangement.,Civil
"My neighbour has built a boundary wall that intrudes several feet into my orchard land, and he refuses to correct it.",Property
The courier company delivered my pair of branded sunglasses in a badly damaged condition and is denying responsibility for the mishandling.,Consumer
A manufacturer supplied goods that did not match the sample approved during our contract negotiation.,Civil
"My name was removed from the voter list without any explanation, and I want to know how to challenge this decision.",Constitutional
"My private conversations from a messaging app were leaked to my employer, what legal help do I need?",Cyber
A stranger tried to forcibly enter my sister's flat late at night claiming to be a repairman.,Criminal
"The product description online promised certain features for the geyser, but what I received does not match those claims at all.",Consumer
I disagree with the government's valuation of my residential plot that was used to calculate the stamp duty for registration.,Property
"My second-hand car caught fire due to a wiring fault, and the manufacturer is refusing to accept any responsibility for the damage caused.",Consumer
A stranger is repeatedly sending threatening voice notes after I stopped replying to their messages.,Cyber
"I purchased a kids' toy from an online marketplace, and it turned out to be a counterfeit copy of the original branded product.",Consumer
I want to understand my rights if my in-laws are preventing me from maintaining contact with my own family.,Family
I want to challenge a policy that denies certain citizens the right to apply for a government pension scheme.,Constitutional
I want to know if the state can prevent citizens from a minority group from accessing a particular public scholarship.,Constitutional
"My employer fired me during my maternity leave, and I want to understand my legal options.",Labour
I want to understand the process for seeking the return of my child if taken abroad without permission.,Family
Someone falsely told the police that my brother was involved in a theft to settle a personal score.,Criminal
"A government hospital is failing to fulfil a basic constitutional duty owed to citizens in my area, and I want to act on this.",Constitutional
A relative borrowed money for agricultural expenses and has delayed repayment well beyond the promised date.,Civil
Someone gained access to my e-learning account and shared my personal notes with unauthorized users.,Cyber
My business partner is refusing to honour a written agreement to buy out my share of the company.,Civil
The private clinic charged me for a full diagnostic package but performed only half the promised tests during my visit.,Consumer
I want to understand my legal standing within my marriage since my spouse threatens to leave frequently.,Family
"I have written several emails about my unresolved wedding photography service issue, but the company never responds with any concrete solution.",Consumer
My private online calligraphy tutorial recordings were leaked and reused without giving credit.,Cyber
I was let go from my job right after I complained about unpaid overtime.,Labour
My former tenant is refusing to pay pending electricity bills as agreed in the rental contract.,Civil
"My wife filed for divorce citing desertion, but I want to explain my side of the situation.",Family
"My bank account was emptied through a SIM swap fraud, what legal steps are needed?",Cyber
"I cancelled my gym membership weeks ago, yet the company continues to deduct the monthly amount from my card.",Consumer
My employer denied a request to work from a different city while remaining fully remote.,Labour
I want to seek custody of my children after my husband and I decided to separate permanently.,Family
A person I hired for interior design work left the project incomplete and refuses to return the advance.,Civil
I want to understand if secondment to another company changes my original employment rights.,Labour
My employer refuses to consider me for a promotion despite consistently meeting all performance targets.,Labour
I want to enforce a written agreement where a friend promised to repay a business loan in installments.,Civil
I want to ask a court to direct someone to fulfil a written promise to sell me his shop.,Civil
I want to claim compensation from a company whose faulty product caused damage to my property.,Civil
The platform is not allowing me to cancel my matrimonial site subscription despite the terms clearly stating I can cancel anytime.,Consumer
"My company reduced my salary during probation, which was not mentioned in my original offer.",Labour
My younger brother refuses to hand over possession of the agricultural land even after a partition was agreed upon by the family.,Property
My employer stopped provident fund contributions without informing employees about the change.,Labour
My tenant is illegally occupying my shop and refuses to leave even after threatening my staff.,Criminal
I want to stop a neighbour from letting his construction workers use our compound as a shortcut daily.,Civil
"My live-in partner left suddenly, and I want to understand what legal protections I have.",Family
My tenant has stopped paying rent and is now refusing to vacate my orchard land despite the lease period having ended.,Property
My relative discovered someone had forged his signature to withdraw his provident fund.,Criminal
A group of men appear to be planning together to rob shops along the main market road.,Criminal
"A salesperson promised free accessories with my second-hand car purchase, but the store later refused to give any of those promised items.",Consumer
I want to know if my provident fund nominee details can be updated without employer approval.,Labour
I want to know if stridhan includes gifts received from my husband's side of the family as well.,Family
I want to know my options after being sold a kids' toy that turned out to be completely different from what was advertised.,Consumer
A supplier breached our written agreement by increasing prices without prior notice as specified in the contract.,Civil
My employer denies clarity on how my role will be affected following a company restructuring.,Labour
A person shared my private phone number and home details online after we had an argument.,Cyber
"Someone is using my photos to run a fake charity campaign online, how do I complain?",Cyber
I want to challenge my termination since I believe it was done without following proper procedure.,Labour
A person created a fake charity walkathon registration page using our NGO's branding to collect fees.,Cyber
"My grandfather transferred his row house to one grandchild through a gift deed, and other family members are contesting it now.",Property
I want to know if grandparents can legally adopt their grandchild in special circumstances.,Family
I want to understand the difference between annulment and divorce for a marriage that never truly began.,Family
"My neighbour has slowly encroached onto my land over the years, and now a portion of my residential plot is being used by them.",Property
"I paid a repair shop to fix my air conditioner, but they returned it in a worse condition than before and refuse to fix it again.",Consumer
A stranger accessed my private journaling app and shared entries from my personal diary.,Cyber
"My husband has been cruel to me throughout our marriage, and I want to file for divorce on those grounds.",Family
A car rental company is refusing to refund my deposit despite returning the vehicle undamaged.,Civil
"My in-laws have been emotionally abusive toward me since my wedding, and I want to understand my rights.",Family
A person hired for accounting services mismanaged company funds and refuses to explain the discrepancies.,Civil
I want to understand my rights if my company refuses to relieve me even after the notice period ends.,Labour
My former business associate is not returning equipment that belongs to our partnership firm.,Civil
"My complaint regarding a defective smartwatch was acknowledged by customer care, but no action has actually been taken so far.",Consumer
"Two people are claiming ownership of the same row house in Kolkata, and I am not sure whose claim is valid.",Property
My tenant has stopped paying rent and is now refusing to vacate my residential plot despite the lease period having ended.,Property
What are my constitutional options if a government authority in Bengaluru continues to ignore my legitimate grievance?,Constitutional
Someone circulated false rumours online that led to threats and harassment against our family in real life.,Criminal
I need to understand my legal right of way over a narrow strip of land that connects my ancestral house to the main road.,Property
A government job advertisement set an age limit that seems to unfairly exclude otherwise qualified candidates without justification.,Constitutional
A co-owner of our shop is refusing to split maintenance costs as agreed when we started the business.,Civil
My farmhouse was used as collateral for a loan taken by a family member who has now defaulted on the repayment.,Property
"I own an apartment flat, but local occupants have taken over the land and are refusing to vacate despite my repeated requests.",Property
I want to question whether a candidate contesting an election actually meets the constitutional qualifications required for that public office.,Constitutional
"My flight was cancelled at the last minute, and the airline is refusing to provide a refund or reschedule my ticket booking properly.",Consumer
"A group beat up a young boy accusing him of theft without any evidence, causing serious injuries.",Criminal
A stranger used my old photographs to create a fake fundraising campaign online.,Cyber
My cousin took a loan from me for a family emergency and has been delaying repayment for years.,Civil
"A company's faulty equipment caused a fire in our workshop, and they refuse to compensate for the damages.",Civil
I want to understand the maintenance obligations children have toward parents who are unable to support themselves.,Family
"A government body denied my application for a public post citing my political affiliation, and I want to challenge this.",Constitutional
I want to know my rights regarding a pathway that runs through my piece of land which my neighbour uses to access their house.,Property
My private voice recordings from a language learning app were used without consent in an advertisement.,Cyber
I want to know the process for registering our marriage that took place several years ago informally.,Family
"My father transferred a row house to my half-brother through a gift deed, but I believe this transfer was made under pressure.",Property
A state government imposed restrictions on movement between districts that seem excessive given the actual circumstances involved.,Constitutional
"My private online class recording was leaked and shared outside the group, what legal action is possible?",Cyber
"Despite paying full charges for car rental service, I have been receiving highly unsatisfactory and inconsistent service for weeks now.",Consumer
How can I legally challenge a government-run institution for violating my fundamental rights while carrying out their official duties?,Constitutional
Someone accessed my private sleep tracking app data and shared it with an unauthorized party.,Cyber
A contractor demanded extra payment for work that was already included in our original agreement.,Civil
A state authority is restricting my freedom of movement between districts without providing any valid legal justification for it.,Constitutional
My relative was threatened with a knife during a robbery attempt at his shop.,Criminal
"The showroom promised to replace my electric kettle within seven days of purchase, but they keep giving excuses every time I follow up.",Consumer
"My neighbour has blocked the only access road leading to my residential plot, leaving me with no way to reach my own land.",Property
Is there a way to get compensation for the mental harassment caused by a faulty geyser that the seller refuses to fix?,Consumer
"My order for a printer was marked as delivered by the courier, but I never actually received the package at my address.",Consumer
"I repaid my home loan in full, but the bank is delaying the release of my independent house documents from the mortgage.",Property
I want to evict a tenant from my vacant plot who has not paid rent for several months despite repeated reminders.,Property
A former business partner refuses to vacate office premises even after our partnership has officially ended.,Civil
"The company's advertisement showed a much larger size for the bicycle, but the delivered product was noticeably smaller than shown.",Consumer
"Someone is using bots to spam my business page with fake orders, is this a cybercrime?",Cyber
My private online poetry readings were recorded and republished without giving me credit.,Cyber
I want to understand my rights if my husband wants to unilaterally decide on adopting a child.,Family
My employer is refusing to pay my gratuity despite my having worked there for over five years.,Labour
My relative was attacked and robbed while waiting alone at a deserted bus stop late at night.,Criminal
A stranger created a fake review platform account using my professional credentials to mislead clients.,Cyber
I want to modify the maintenance amount since my income has reduced significantly this year.,Family
Someone used a fake medical certificate to claim insurance money fraudulently.,Criminal
I want to recover dues from a company that delayed payment citing a dispute over delivery timelines.,Civil
I want to understand the legal implications if an adoption was never formally registered years ago.,Family
The land records office in Jaipur shows a different owner for my small plot than what my sale deed indicates.,Property
My employer is asking senior employees to resign voluntarily instead of formally terminating them.,Labour
My relative discovered that a group was operating a fake recruitment racket targeting migrant workers.,Criminal
A stranger created a fake fan page impersonating a local celebrity to collect money from followers for fake merchandise.,Cyber
"A government-run institution is failing to fulfil a basic constitutional duty owed to citizens in my area, and I want to act on this.",Constitutional
I want to understand my rights over personal gifts I received from my parents before marriage.,Family
"A person created a fake r̩sum̩ with my educational details to apply for internships, how do I stop this?",Cyber
What documents are required to prove clear ownership of a residential plot that I intend to sell in Pune?,Property
I received repeated threatening messages from an unknown account after posting a review online.,Cyber
"The local authorities have issued a demolition notice for my vacant plot, and I want to challenge it legally.",Property
My relatives are disputing a family settlement that was made informally without proper legal documentation.,Family
I want to understand my rights since my company has stopped paying salaries to the entire team.,Labour
Someone created an account pretending to be a well-known personality and is misleading their followers for personal gain.,Cyber
My delivery app has been delaying incentive payments that were promised for completing daily targets.,Labour
"Someone is demanding money after recording me during a video call without consent, is this sextortion?",Cyber
"I resigned from my job, but my company is refusing to accept my resignation letter.",Labour
"Someone is using a fake customer support number to scam users of a popular app, how do I complain?",Cyber
"My trimmer stopped working under warranty, and the brand is asking me to bear the cost of spare parts, which seems unfair.",Consumer
My former tenant left the property in a damaged condition and is refusing to compensate for repairs.,Civil
I want to seek an annulment since I discovered my spouse concealed a previous marriage before ours.,Family
My employer expects me to check emails and attend calls throughout my approved paternity leave.,Labour
"My mobile number was ported without my knowledge, and my banking apps started showing unfamiliar activity.",Cyber
I want to know if factory workers can strike legally over unresolved wage disputes.,Labour
The courier company delivered my gaming console in a badly damaged condition and is denying responsibility for the mishandling.,Consumer
I was charged a hefty cancellation fee for a DTH television subscription even though I cancelled well within the allowed free cancellation period.,Consumer
A person borrowed my printer for office use and has not returned it despite several requests over months.,Civil
Can I take action against a company that keeps ignoring my written complaints about their defective induction cooktop?,Consumer
A government office in Chandigarh is treating me differently from other applicants purely because of my community background.,Constitutional
"My newly purchased office chair arrived with a visible crack, but the seller is saying damage happened after delivery. How do I get this resolved?",Consumer
I want to know the typical timeline for resolving custody disputes through family court mediation.,Family
"I want to resign immediately, but my employment contract requires a three-month notice period.",Labour
My office space sale is stuck because the buyer is refusing to pay the remaining balance despite the agreement being signed.,Property
My uncle received threatening letters demanding money in exchange for his safety.,Criminal
"My relative's newly built balcony extends into our airspace, causing issues with our roof drainage.",Civil
My uncle refuses to hand over possession of the family house even after a partition was agreed upon by the family.,Property
I want to question the legal authority of a person who has been appointed to hold a public office in Bengaluru.,Constitutional
A vendor breached our supply agreement by delivering fewer units than what was agreed in writing.,Civil
Someone offered my father money to withdraw a criminal complaint filed against a local contractor.,Criminal
Someone climbed the drainage pipe and entered our first-floor flat through the balcony while we were asleep.,Criminal
"After registering the sale deed for my vacant plot, I discovered the seller did not have full ownership rights to sell it.",Property
"Someone leaked my private chats on a public forum, can I take legal action?",Cyber
My sister wants guardianship of our brother's children since he is unable to care for them currently.,Family
"I bought a ceiling fan in Jaipur last month and it broke down almost immediately, but the shop owner denies any fault in the product.",Consumer
A local body refused to allow a public debate on a controversial policy citing vague concerns about disruption.,Constitutional
"The person who sold me a family house turns out to have only partial ownership, and other co-owners were never informed of the sale.",Property
A repair technician damaged my appliance further while attempting to fix it and is refusing responsibility.,Civil
The compensation amount offered for my acquired land seems far below the actual market value of the vacant plot.,Property
"My husband was arrested without being shown any warrant, and we were not told which police station he was taken to.",Criminal
Someone smashed the windows of our community hall during a disagreement over event bookings.,Criminal
How can I legally challenge the municipal corporation for violating my fundamental rights while carrying out their official duties?,Constitutional
"My resume was copied from a job portal and used by someone else to apply for jobs, is this identity misuse?",Cyber
I recently discovered that the title documents for my housing plot may have been forged by a previous owner.,Property
I want to know whether the state can restrict citizens from displaying political banners on their own private property.,Constitutional
My relative wants to understand mediation options available before proceeding with contested divorce litigation.,Family
"The technician sent for pest control service did a careless job, and now the underlying problem has actually gotten worse than before.",Consumer
"Someone stole my identity and opened a loan account in my name, how do I proceed?",Cyber
My father was not allowed to leave a meeting room by a group who wanted to force him to sign papers.,Criminal
The extended warranty I paid extra for on my electric scooter is not being honoured now that the product has actually broken down.,Consumer
"I am being extorted by someone who hacked my laptop camera, what should I do?",Cyber
"I want to cancel my cloud storage subscription within the free trial period, but the company keeps making it impossible to actually cancel.",Consumer
I want to know if platform-based workers have any right to dispute account suspension decisions.,Labour
The billboard advertisement for a mobile phone sale mentioned a price that was very different from what I was actually charged in-store.,Consumer
"I noticed duplicate charges on my card for a single purchase of a trimmer, and the merchant is not refunding the extra amount.",Consumer
The telecom company activated an expensive plan on my number without my consent and is refusing to reverse the charges.,Consumer
"The bank is threatening to take possession of my row house over a loan default, and I want to know my rights.",Property
"I gave money to my cousin for his business, and he keeps postponing repayment despite repeated reminders.",Civil
I want to challenge an administrative rule that seems to disproportionately restrict the rights of citizens with disabilities.,Constitutional
"My spouse lives abroad, and we want to proceed with a mutual consent divorce despite the distance.",Family
A relative's teenage son has gone missing after an argument at home and hasn't contacted anyone since.,Criminal
My grandmother's gold bangles were stolen by someone posing as a domestic helper for a day.,Criminal
"Someone created a fake profile of me on a dating app, how do I report this?",Cyber
The mutation entry for my urban plot still shows my late father's name even though I am the legal heir now.,Property
My grandmother wants to be appointed as the legal guardian for her orphaned grandchildren.,Family
"My checked baggage was damaged by the airline during the flight, and they are refusing to compensate me for the loss.",Consumer
"Someone hacked my smart home camera and is watching me without consent, what should I do?",Cyber
My husband is not cooperating with the mutual divorce process even though he initially agreed.,Family
"I was scammed while trying to sell an item on an online marketplace, what should I do?",Cyber
"The store overcharged me for a washing machine beyond the price printed on the label, and they are refusing to correct the bill.",Consumer
"My spouse and I agreed on divorce terms verbally, but I want everything documented properly before filing.",Family
"The mobile phone I purchased has a manufacturing defect, but the brand's customer care keeps closing my complaint ticket without resolving it.",Consumer
I want to know how to reclaim possession of my farmhouse from squatters who moved in without my permission.,Property
I want to know how to legally remove my name from a jointly held village land that I no longer wish to co-own.,Property
My email account was accessed and important documents were forwarded to an unknown address without my knowledge.,Cyber
My business partner's client owes a significant amount that has remained unpaid despite repeated follow-ups.,Civil
I want to know if a state government can bar members of the public from attending open court proceedings without cause.,Constitutional
What are my constitutional options if a government authority in Guwahati continues to ignore my legitimate grievance?,Constitutional
"A shop next to our house keeps its speakers blasting advertisements throughout the day, disturbing residents.",Civil
My relative's teenage son left home after a fight and hasn't been in touch for several days.,Criminal
My employer is asking factory workers to complete extra shifts without any additional wages.,Labour
My private online public speaking practice sessions were recorded and shared without consent.,Cyber
A state government office is preventing me from practicing my trade in a public market without giving any valid legal reason.,Constitutional
A prisoner in judicial custody is reportedly being denied basic facilities that they are constitutionally entitled to receive.,Constitutional
My stepmother is claiming a larger share of my father's property than what I believe is fair.,Family
"My relative's former spouse relocated with their children internationally, and she wants legal guidance on next steps.",Family
"After returning a wrongly delivered wall clock, the courier picked it up, but the platform is not issuing my refund despite several reminders.",Consumer
My company assigned me a lower-paying role after I returned from a long medical leave.,Labour
A group of men blocked my car and threatened me after a minor road accident.,Criminal
I want to know how to reclaim possession of my apartment flat from squatters who moved in without my permission.,Property
"My relative was taken into custody, and the police have refused to disclose the grounds for the detention to our family.",Constitutional
I want to increase my visitation time since my current schedule barely allows meaningful time with my kids.,Family
A person was caught trying to sell suspicious tablets to teenagers near a bus stand.,Criminal
"The store overcharged me for a wardrobe beyond the price printed on the label, and they are refusing to correct the bill.",Consumer
"I lost money through a fake investment app that promised high returns, how do I report this?",Cyber
I want to claim damages from a contractor whose incomplete roofing caused water damage during monsoon.,Civil
I want to know if relocation for a new job justifies changing an existing custody arrangement.,Family
"I paid for an annual co-working space membership but the facility shut down within a few months, and they are refusing to refund the remaining amount.",Consumer
Someone made off with donation boxes from outside a local gurdwara during the night.,Criminal
I want to understand my rights if my company refuses to issue a formal experience letter.,Labour
I want to know if interns are entitled to a stipend as promised during the internship offer.,Labour
"A neighbour attacked my father's employee, mistaking him for an intruder late at night.",Criminal
Someone fired a country-made gun near our house to intimidate the family during a land dispute.,Criminal
A person who borrowed office chairs for an event has not returned them despite the event ending months ago.,Civil
I want to verify whether the title of a row house I am about to purchase is completely clear of any disputes.,Property
My cousin promised to repay a personal loan after receiving his salary but has been delaying for months.,Civil
I want to question the legal authority of a person who has been appointed to hold a public office in Nagpur.,Constitutional
A distributor breached our agreement by supplying to a rival firm within the same restricted territory.,Civil
My company reduced my paternity leave request without providing any valid justification.,Labour
I was detained briefly for raising slogans against a government policy during a peaceful demonstration in Mumbai.,Constitutional
My private wedding photos were leaked online from an event photographer's compromised storage account.,Cyber
My father received several fake notes while collecting rent from a tenant last month.,Criminal
A supplier failed to deliver goods as per our written agreement even after receiving full advance payment.,Civil
I want to know what steps to take if the police insist on registering a lesser offence than what occurred.,Criminal
"My spouse wants to include future inheritance in the alimony calculation, which seems unfair to me.",Family
"A hacker accessed our internal servers and downloaded sensitive employee records, what should our company do?",Cyber
"Someone created a fake obituary post about a family member as a cruel prank, is this punishable online abuse?",Cyber
A person collected money from several villagers for a fake cooperative society and vanished.,Criminal
I want to know if child support obligations continue after my child turns eighteen.,Family
My aunt wants legal guardianship of her nephew after his parents were declared unfit to care for him.,Family
How do I file a complaint against an online marketplace seller in Patna for selling me a defective geyser?,Consumer
What are my constitutional options if a government authority in Nagpur continues to ignore my legitimate grievance?,Constitutional
The bank is delaying the closure of my locked account despite me submitting all requested documents several weeks ago.,Consumer
I want to recover advance payment given to an interior designer who abandoned the project midway.,Civil
What can I do if my co-owner is trying to sell a jointly owned village land without informing me at all?,Property
The extended warranty I paid extra for on my gas stove is not being honoured now that the product has actually broken down.,Consumer
My brother-in-law used a power of attorney to sell our family's vacant plot without informing the rest of the family members.,Property
The land records office in Delhi shows a different owner for my ancestral house than what my sale deed indicates.,Property
I want to challenge a government rule that appears to unfairly restrict who can be nominated to a public advisory body.,Constitutional
A software company cancelled our annual licensing agreement midway without providing the notice period specified in the contract.,Civil
My employer deducted money from my salary for damages I did not cause.,Labour
The e-commerce site delivered an empty box instead of the wristwatch I had ordered and paid for in full online.,Consumer
My employer is pressuring me to resign after I got injured while operating factory equipment.,Labour
I want to know if my child born outside marriage has the same legal rights as those born within marriage.,Family
My relative is occupying a shed that belongs to our joint family without any agreement allowing him to do so.,Civil
"A person defamed me during a public meeting, making false claims about my professional conduct.",Civil
An elderly relative left home for a walk and has not been found despite searching everywhere.,Criminal
I want to understand compensation rights for workers affected by a factory closure.,Labour
What are my constitutional options if a government authority in Chandigarh continues to ignore my legitimate grievance?,Constitutional
I want to recover the cost of materials supplied to a builder who never used them for our project.,Civil
My grandfather refuses to hand over possession of the small plot even after a partition was agreed upon by the family.,Property
Someone secretly filmed me changing in a trial room and is now blackmailing me with the footage.,Cyber
"I lost money in a fake work-from-home scheme advertised online, how do I report this?",Cyber
My father received repeated calls threatening to kidnap my younger sibling if demands were not met.,Criminal
"A state law requires citizens to register personal details before accessing a public service, and I am concerned this violates privacy.",Constitutional
"I was sold a bicycle under the false claim that it was imported, but later I found out it was locally manufactured.",Consumer
A public authority is denying citizens the right to peacefully picket outside a government office over a genuine grievance.,Constitutional
A man kicked and punched my cousin repeatedly after a minor collision between their bikes.,Criminal
What are my constitutional options if a government authority in Kolkata continues to ignore my legitimate grievance?,Constitutional
"My wife wants sole custody of our son, claiming I am unfit to be a parent.",Family
A dispute has arisen over irrigation access rights between two neighbouring agricultural landowners in the same village.,Property
My relative's marriage may be invalid since her husband was already married at the time.,Family
"A state government office rejected my application without giving any reasons, and I believe this decision was completely arbitrary.",Constitutional
My relative wants to adopt a child but is unsure how existing biological children's rights will be affected.,Family
"The company's advertisement showed a much larger size for the new car, but the delivered product was noticeably smaller than shown.",Consumer
My husband wants to settle alimony as a lump sum instead of monthly payments.,Family
A person tried to exchange fake currency notes at a petrol pump late at night.,Criminal
I want to compel a central government authority to perform a legal duty that they have been refusing to carry out for months.,Constitutional
Someone attacked my father's shop assistant after mistaking him for someone involved in another dispute.,Criminal
I want to question the legal authority of a person who has been appointed to hold a public office in Chandigarh.,Constitutional
Someone set fire to a pile of stored hay near our cattle shed causing significant damage.,Criminal
My former employer promised a bonus in writing but has failed to pay it even after a year.,Civil
I want to know whether the state can restrict citizens from accessing certain public roads based on their community identity.,Constitutional
A domestic worker who was last seen at our neighbour's house has not returned home since yesterday.,Criminal
"My husband wants to involve our children in his new relationship, which concerns me during our custody dispute.",Family
A local body denied permission for a peaceful candlelight vigil without providing any specific security justification.,Constitutional
"My mother wants to seek maintenance after my father passed away, as none of us are currently supporting her.",Family
A fire broke out in our warehouse under suspicious circumstances right after a dispute with a former employee.,Criminal
"I ordered two treadmill together, but received only one item, and customer support keeps closing my complaint without any resolution.",Consumer
A stranger created a fake customer support chat widget on a cloned version of our website.,Cyber
My sister is claiming ownership of our piece of land even though it was registered solely in my father's name.,Property
My employer denied paternity leave despite the company policy clearly stating eligibility for new fathers.,Labour
What can I do if my co-owner is trying to sell a jointly owned independent house without informing me at all?,Property
A government office in Hyderabad is treating me differently from other applicants purely because of my community background.,Constitutional
The platform is not allowing me to cancel my motor insurance policy despite the terms clearly stating I can cancel anytime.,Consumer
Someone is posing as a recruiter from my company to collect personal details from job seekers.,Cyber
I want to claim damages from a company whose defective packaging caused spoilage of our stored goods.,Civil
"My mother wants to remarry, and I want to understand how this impacts her rights to my late father's property.",Family
I want to know if the state can restrict citizens from accessing a public ground reserved traditionally for community sports.,Constitutional
"My wall clock stopped working under warranty, and the brand is asking me to bear the cost of spare parts, which seems unfair.",Consumer
My relative's neighbour was caught secretly siphoning electricity through illegal wiring.,Criminal
I discovered that the local police has been monitoring my personal communications without informing me or obtaining proper authorization.,Constitutional
I want to know if contract workers can claim provident fund benefits like regular employees.,Labour
A nearby workshop's constant noise and vibration are affecting the peace of our residential street.,Civil
My company is asking remote workers to be available beyond standard working hours without compensation.,Labour
I want to challenge a rule restricting who can be appointed to a statutory public body based on unclear eligibility norms.,Constitutional
A data breach at a service I use resulted in my personal information being exposed publicly.,Cyber
I want to know my rights if my husband's family continues to harass my parents for dowry-related demands.,Family
"My landlord entered my rented residential bungalow without any prior notice while I was away, and I want to know my rights.",Property
"My family has been living on this row house for decades, but a private company now claims it owns the land.",Property
My company announced bonuses for the team but excluded me without any explanation.,Labour
I want to claim compensation from a builder whose faulty plumbing caused extensive water damage to my flat.,Civil
A public authority is restricting a community's access to a traditional fishing area without any clear legal basis.,Constitutional
I want to challenge an employment bond that seems disproportionately restrictive compared to my role.,Labour
I want to compel a government department to perform a legal duty that they have been refusing to carry out for months.,Constitutional
I want to know if agricultural land can be legally converted for residential use in Surat without violating any rules.,Property
I want to file for divorce due to irreconcilable differences that have made our marriage unbearable.,Family
"My husband makes major decisions without consulting me, which has become a recurring issue in our marriage.",Family
A public authority is restricting entry of citizens into a government office based on their manner of dress.,Constitutional
How do I legally establish my ownership over a farmhouse that has been in dispute with a family member for years?,Property
The district collector's office is preventing me from practicing my trade in a public market without giving any valid legal reason.,Constitutional
I want to understand if my employer must offer reemployment preference if the company later expands.,Labour
"I received a fraudulent email asking to verify my account or it will be suspended, is this phishing?",Cyber
I believe a public university is discriminating against me on the basis of my gender while processing my application.,Constitutional
"I repaid my home loan in full, but the bank is delaying the release of my village land documents from the mortgage.",Property
My husband and I have decided to live separately while we work through our marital issues.,Family
What are my constitutional options if a government authority in Hyderabad continues to ignore my legitimate grievance?,Constitutional
A local council is denying a community access to a shared public ground that has traditionally been used for festivals.,Constitutional
I want to know if deductions for provident fund are being calculated correctly on my salary.,Labour
A key witness in an ongoing case suddenly changed his statement after being visited by the accused's associates.,Criminal
My employer is asking me to sign a non-disclosure agreement as a condition for receiving severance pay.,Labour
My spouse and I are disputing who should keep our jointly purchased vehicle after separation.,Family
A group vandalised our newly painted compound wall with abusive graffiti after a dispute over noise.,Criminal
I want to challenge a government order that appears to have been passed without following any fair or transparent process.,Constitutional
A trusted family friend took money for investment purposes and never returned it or gave any updates.,Criminal
The mutation entry for my farmhouse still shows my late father's name even though I am the legal heir now.,Property
"A state-run hospital allegedly refused to treat me properly because of my caste, and I want to understand my constitutional options.",Constitutional
A person hired to renovate our office caused water damage and is refusing to accept responsibility.,Civil
A transport company damaged goods during delivery and is refusing to compensate for the loss.,Civil
My independent house was used as collateral for a loan taken by a family member who has now defaulted on the repayment.,Property
I want to challenge a gift deed through which my farmhouse was transferred to a relative without my knowledge.,Property
A person took my scooter for a short errand and has not returned it for several weeks.,Civil
I want to know how succession works when a family member dies leaving both a spouse and children.,Family
My employer is asking me to pay for training costs mentioned in my employment bond after resignation.,Labour
The mutation entry for my agricultural land still shows my late father's name even though I am the legal heir now.,Property
"My refund for a returned study table was approved by the platform, but the payment gateway shows it was never actually processed.",Consumer
A group forcibly stopped our vehicle on the highway and robbed us of cash and belongings.,Criminal
I want to know whether a state can impose a blanket ban on all public assemblies for an indefinite period.,Constitutional
Our company's customer records appear to have been leaked after a recent system update.,Cyber
I want to know my rights if I am being paid less than colleagues doing the same job.,Labour
I want to know if unpaid overtime is legal for employees working in a private company.,Labour
"Someone repeatedly sends malware-infected files disguised as documents through email, what should I do?",Cyber
"I believe I was excluded from a public welfare scheme due to my religion, and I want to question this exclusion.",Constitutional
Someone accessed my cloud backup account and copied private files without my authorization.,Cyber
"My neighbour has planted trees right along the shared boundary, and I believe this actually encroaches onto my residential plot.",Property
"A state authority blocked access to certain websites without giving citizens any clear explanation, and I want to question this action.",Constitutional
I was detained briefly for raising slogans against a government policy during a peaceful demonstration in Ahmedabad.,Constitutional
My employer denied creche facility benefits despite the company policy mentioning this provision.,Labour
I recently discovered that the title documents for my warehouse property may have been forged by a previous owner.,Property
I want to know if I can withdraw my divorce petition after filing it in court.,Family
"Someone tried to forcibly take a child from the school bus stop, but bystanders intervened in time.",Criminal
"The repair technician kept my motorbike for weeks and returned it still faulty, yet charged me the full repair amount anyway.",Consumer
My vacant plot sale is stuck because the buyer is refusing to pay the remaining balance despite the agreement being signed.,Property
A public authority is preventing access to a public library for citizens who cannot produce a specific identity proof.,Constitutional
"Someone is using screen recording to capture and sell private webinar content without permission, what can I do?",Cyber
"I bought a farmhouse years ago, but now a stranger has shown up claiming they are the actual owner of the land.",Property
I want to recover an advance given to a decorator who never turned up for the scheduled event.,Civil
"I was cheated in an online shopping scam, the seller never delivered the product, can I file an FIR?",Cyber
I want to recover possession of farmland that a relative has been using without any formal agreement.,Civil
"I paid a repair shop to fix my pair of wireless earphones, but they returned it in a worse condition than before and refuse to fix it again.",Consumer
My brother-in-law used a power of attorney to sell our family's residential bungalow without informing the rest of the family members.,Property
